person_id,year_month,total_minutes_month,exam_season_share,top_song,academic_period_source,share_late_night,share_morning,share_afternoon,share_evening,share_night
ama,2022-02,943.6398833333334,0.0,Hearts a Mess,approximate,0.8476538004178253,0.02412475747942899,0.0,0.004399630346272809,0.12382181175647283
ama,2022-03,1400.8825666666667,0.0,We Can't Turn Away,approximate,0.43419368699403477,0.15035327610258648,0.15175839031189792,0.026569536152173782,0.23712511043930712
ama,2022-04,73.34898333333335,0.0,Flame Trees,approximate,0.6765810659952342,0.3234189340047658,0.0,0.0,0.0
ama,2022-05,2286.0819666666666,0.7975837670095789,Pictures Of You - Remastered,approximate,0.3281959239752544,0.3307985282359152,0.0,0.2804341777829809,0.06057137000584945
ama,2022-06,1915.9440333333332,1.0,These Days,approximate,0.435287479952659,0.41714420468197044,0.02082586928730921,0.018166223053035942,0.10857622302502538
ama,2022-07,3072.3897333333334,0.0,Don't Dream It's Over,approximate,0.6222570157440529,0.3187612200934751,0.0,0.011989163657752966,0.04699260050471894
ama,2022-08,1486.8919,0.0,Under The Milky Way - Acoustic,approximate,0.42575984620446633,0.3721422519014328,0.0,0.02653323351885904,0.1755646683752419
ama,2022-09,2276.0444166666666,0.0,Cattle And Cane - Remastered,approximate,0.5306357561197271,0.3083106499129905,0.0,0.02404906201852461,0.13700453194875772
ama,2022-10,2914.8499166666666,0.21468128190362235,We Won't Run,approximate,0.6280088291566985,0.06397823398511741,0.0,0.10198756088042155,0.2060253759777626
ama,2022-11,1086.66635,1.0,Hallelujah,approximate,0.7948771181390375,0.09915872521496594,0.0,0.0,0.10596415664599657
ama,2022-12,1005.0029333333334,0.0,Homecoming Queen,approximate,0.5249592306330912,0.08782742192991277,0.0,0.0,0.38721334743699587
ama,2023-01,3642.658933333333,0.0,We Won't Run,approximate,0.5543851401661102,0.07217337339149549,0.0,0.08388506095657158,0.2895564254858228
ama,2023-02,1183.8260499999997,0.0,Tell Me How It Ends,approximate,0.7959664766626819,0.006294027178514388,0.0,0.05680367201470744,0.14093582414409617
ama,2023-03,1291.4018333333333,0.0,Not Fair - triple j Like A Version,approximate,0.6138627778005065,0.3031259957686808,0.004166105798982527,0.004745140648837549,0.07409997998299264
ama,2023-04,1083.3535333333334,0.0,Monsta,approximate,0.743828915066999,0.18060261707120168,0.0,0.023552160842785514,0.05201630701901373
ama,2023-05,1402.5623833333334,0.4393037039362586,Soaked,approximate,0.6179157354890322,0.2288177960188889,0.0,0.0,0.1532664684920788
ama,2023-06,2653.0934333333335,1.0,Lock It,approximate,0.7828168207620481,0.11419451454674864,0.0,0.01968751496287924,0.08330114972832404
ama,2023-07,3231.2093999999997,0.0,Lipstick Lover,approximate,0.7612271275269253,0.15681056861660944,0.0,0.024557389151772916,0.05740491470469231
ama,2023-08,4017.7699833333336,0.0,We Won't Run,approximate,0.5346934930516741,0.18438908973713067,0.0,0.050309836262030255,0.23060758094916495
ama,2023-09,3976.9193666666665,0.0,We Won't Run,approximate,0.6465536502663649,0.17486205256311416,0.0,0.016161575683945852,0.1624227214865751
ama,2023-10,2472.467466666667,0.17233318095294384,Flame Trees,approximate,0.5514738690730868,0.1288114353887555,0.0,0.11762594948333933,0.20208874605481833
ama,2023-11,1481.38015,1.0,We Won't Run,approximate,0.6639055478095882,0.07931963536390935,0.0,0.06341028218403853,0.1933645346424639
ama,2023-12,2927.11425,0.0,I See Red,approximate,0.6224402925167681,0.17407412437010275,0.06572430508990212,0.017468974206706605,0.12029230381652055
ama,2024-01,1869.93275,0.0,Flame Trees,approximate,0.5337228749714841,0.14175516918099507,0.0,0.03249167650547861,0.29203027934204234
ama,2024-02,1474.9314166666668,0.0,The True Science,approximate,0.6625292125164917,0.029884756788408864,0.0,0.029774469174470658,0.2778115615206289
ama,2024-03,2195.1376833333334,0.0,Homecoming Queen,approximate,0.5961723843578802,0.09717622799681487,0.0,0.06311141713426768,0.24353997051103723
ama,2024-04,1918.5280833333334,0.0,Private Universe,approximate,0.7129644918324322,0.05458045375671462,0.0,0.04539861439783459,0.18705644001301866
ama,2024-05,1835.2004166666666,0.5793051576337827,Pynk (feat. Grimes),approximate,0.5177613707494709,0.1890286914621723,0.12416533979826455,0.03205355636680009,0.1369910416232923
ama,2024-06,1621.02255,1.0,Hallelujah,approximate,0.5402316272528104,0.33687392771515323,0.005223164024872243,0.04421326526271951,0.07345801574444477
ama,2024-07,3778.3255666666664,0.0,Rebel Rebel - 2016 Remaster,approximate,0.3506081490224854,0.3433625099555785,0.1179350593636421,0.08729309077450506,0.10080119088378893
ama,2024-08,435.32008333333334,0.0,Fools Gold - Remastered 2009,approximate,0.5600350010653081,0.24780432635679378,0.0,0.12001778002048684,0.0721428925574113
ama,2024-09,906.2612333333334,0.0,She's Got You High,approximate,0.5701275353386883,0.17239541711243891,0.0,0.2535200942980495,0.003956953250823153
ama,2024-10,776.4813666666666,0.3138956199893357,We Can't Turn Away,approximate,0.3621105567633068,0.2646034734209763,0.0,0.08932085985664992,0.28396510995906704
ama,2024-11,2652.8723833333333,1.0,Landslide,approximate,0.5361721791077738,0.3252718093117471,0.008232805871306426,0.06457107941170409,0.06575212629746865
ama,2024-12,636.6633666666665,0.0,We Won't Run,approximate,0.41189847004966146,0.0001446866138206685,0.0,0.29212112146549873,0.29583572187101914
ama,2025-01,449.2752833333333,0.0,Lock It,approximate,0.5669577787070934,0.23644746092382785,0.0,0.18759541523854883,0.008999345130530032
ama,2025-02,1542.4164,0.0,Lock It,approximate,0.6064441158691,0.12245609119128488,0.0,0.10279220535604609,0.1683075875835691
ama,2025-03,646.9977000000001,0.0,Hallelujah,approximate,0.6530922237693684,0.04676472059586405,0.0,0.0,0.30014305563476756
ama,2025-04,1692.5506666666665,0.0,Lock It,approximate,0.6044250078579627,0.2689244851754315,0.0,0.0002935214937928003,0.12635698547281304
ama,2025-05,1184.7113833333333,0.1801482929393647,Let's Do It (Let's Fall In Love),approximate,0.5730337865834356,0.37538400175468906,0.0,0.022566072808478548,0.029016138853396968
ama,2025-06,488.8149666666667,1.0,Private Universe,approximate,0.2326014431227522,0.7203526024059956,0.0,0.0,0.04704595447125221
ama,2025-07,463.4765833333333,0.0,Fools Gold - Remastered 2009,approximate,0.7522599757377171,0.011218330160153724,0.0,0.1498267711835136,0.08669492291861564
ama,2025-08,763.6614666666667,0.0,Pynk (feat. Grimes),approximate,0.6207226902112472,0.24022690857257692,0.0,0.0,0.1390504012161759
ama,2025-09,463.54196666666667,0.0,Pynk (feat. Grimes),approximate,0.6951503635880794,0.1281545238011172,0.0004015458075388932,0.04369622340559025,0.1325973433976744
ama,2025-10,1545.1641333333332,0.29331145058074093,Common People - Full Length Version,approximate,0.7766519259097482,0.16589082316260517,0.0,0.00969695258264257,0.04776029834500431
ama,2025-11,1773.7363333333333,1.0,Talking To A Stranger,approximate,0.23735244189807242,0.4230003275571398,0.035491408061589014,0.11657051997017971,0.18758530251301914
ama,2025-12,244.52375,0.0,Eye of the Tiger,approximate,0.7947081486631326,0.20529185133686742,0.0,0.0,0.0
angie,2021-08,1050.0197333333335,0.0,懷疑愛,approximate,0.1342562387398942,0.04189246665586476,0.24389567027819672,0.24577485718363645,0.334180767142408
angie,2021-09,8203.38845,0.0,命硬,approximate,0.1038290423351422,0.15329074170564239,0.4776029775842201,0.22513534432632326,0.04014189404867204
angie,2021-10,10215.754466666667,0.18413277969869243,粉雪,approximate,0.18754334359262886,0.20158728919333135,0.39186619350816165,0.14331790061229416,0.07568527309358394
angie,2021-11,8643.373599999999,1.0,情人,approximate,0.06173592720015404,0.3498002523767649,0.46123065304038235,0.09911835428086398,0.028114813101834838
angie,2021-12,6151.739333333333,0.0,數不盡的星空,approximate,0.14463578810068783,0.4738369088893992,0.33836813523416526,0.03989043911591833,0.003268728659829432
angie,2022-01,5658.364016666666,0.0,艾蜜莉 (Live),approximate,0.09558614146071744,0.17939101838331417,0.435580235925731,0.18474322500065618,0.10469937922958127
angie,2022-02,4981.426933333333,0.0,心情電梯 (Live in summer),approximate,0.2586975781397255,0.19278866869257433,0.30133515357928764,0.20396872494526463,0.04320987464314776
angie,2022-03,9252.538783333333,0.0,我的一个道姑朋友,approximate,0.10854915141155481,0.26489671545590043,0.34366282499613837,0.23578110841639324,0.047110199720013055
angie,2022-04,7467.387033333333,0.0,左邊,approximate,0.12084949027529314,0.2536086976001614,0.3460016609736817,0.19901892634813703,0.08052122480272673
angie,2022-05,5654.931883333334,0.22355755579054087,"如果可以 - 電影""月老""主題曲",approximate,0.07128884868118054,0.2558673024746985,0.42924489632741314,0.19785207669153387,0.04574687582517388
angie,2022-06,5563.782866666666,1.0,國境之南,approximate,0.12684669170470744,0.1904429909276474,0.43307530884592516,0.2045286652272064,0.045106343294513664
angie,2022-07,2749.4053166666667,0.0,剑歌行,approximate,0.029726022146643726,0.20708052024268356,0.40944471755737677,0.2654685162553243,0.08828022379797175
angie,2022-08,4509.02975,0.0,Mirror in the Heart,approximate,0.1521089394749133,0.19507206252815995,0.3149211387069099,0.295636228614371,0.042261630675645916
angie,2022-09,5679.869716666666,0.0,Bi-Li-Li Emotion,approximate,0.27686100710825284,0.20629021881056467,0.2832780087564391,0.14794800032135713,0.08562276500338624
angie,2022-10,2811.66415,0.251616526343186,Bi-Li-Li Emotion,approximate,0.0960002756137618,0.23350373004779632,0.5131601273691715,0.15441349328060158,0.002922373688668803
angie,2022-11,8887.527516666667,1.0,身騎白馬,approximate,0.17464468947326336,0.2544729261419577,0.3730386631283023,0.15659964267039841,0.04124407858607831
angie,2022-12,1532.4789333333333,0.0,从前说,approximate,0.2753221969250344,0.35765710797808026,0.21054946312693193,0.05507487345992444,0.10139635851002889
angie,2023-01,2432.7833499999997,0.0,Footprints,approximate,0.24252165049277133,0.4008372892445738,0.27021024430035384,0.06614901267992757,0.02028180328237339
angie,2023-02,3572.3804833333334,0.0,Mirror in the Heart,approximate,0.2981275384771562,0.06088070247500559,0.4167586637573025,0.14136749123526776,0.08286560405526792
angie,2023-03,1415.7040333333334,0.0,Only One,approximate,0.20826057310801852,0.38007687623785585,0.3692624807336732,0.0006840177352512077,0.04171605218520133
angie,2023-04,3050.4241666666667,0.0,骄傲的你,approximate,0.10099378529051561,0.5330948018431316,0.3659114128663527,0.0,0.0
angie,2023-05,2421.844783333333,0.31088994163244166,Alone,approximate,0.1256692358766427,0.2808040195969895,0.4895171474896406,0.10400959703672724,0.0
angie,2023-06,3406.416533333333,1.0,運命のヒト,approximate,0.33615345396789215,0.3418465529993513,0.22541099299502382,0.06570761810143085,0.03088138193630186
angie,2023-07,3220.2771999999995,0.0,理想情人,approximate,0.15882200555074366,0.288781081744557,0.41401228854874145,0.06033150396700838,0.07805312018894936
angie,2023-08,446.8050666666667,0.0,吻得太逼真,approximate,0.18856079071619003,0.0046403532278655145,0.8056705489463265,0.0011283071096179751,0.0
angie,2023-09,631.5972166666668,0.0,WICKED LOVE,approximate,0.19714803471927905,0.546733937739276,0.0837540106322508,0.015357308546298482,0.15700670836289576
angie,2023-10,1086.4122499999999,0.24941934641599758,アイドル,approximate,0.1674898271811644,0.1480961915393228,0.5604186164137969,0.12399536486571586,0.0
angie,2023-11,4601.4784,1.0,火红的萨日朗,approximate,0.1888992713008642,0.3856122487358265,0.34704963155609575,0.0440118151302561,0.034427033276957245
angie,2023-12,3871.7442,0.0,Mirror in the Heart,approximate,0.26556388117445023,0.4930360843570193,0.23739988211686783,0.0021195658191123954,0.0018805865325503687
angie,2024-04,0.0,0.0,,approximate,,,,,
angie,2024-05,0.06385,0.0,The Code,approximate,1.0,0.0,0.0,0.0,0.0
angie,2024-07,0.94765,0.0,,approximate,0.10348405705341282,0.8564343375718884,0.0,0.0,0.04008160537469882
angie,2024-08,1.6878999999999997,0.0,凡人,approximate,0.6880541896241879,0.31194581037581215,0.0,0.0,0.0
angie,2024-09,1.26895,0.0,,approximate,0.000761784677620605,0.9992382153223794,0.0,0.0,0.0
angie,2024-10,0.11543333333333333,0.0,,approximate,1.0,0.0,0.0,0.0,0.0
angie,2024-11,0.1521,1.0,愛這種離譜感覺,approximate,1.0,0.0,0.0,0.0,0.0
angie,2024-12,0.12058333333333333,0.0,All I Want For Christmas Is You,approximate,0.0,0.0,0.0,0.0,1.0
angie,2025-01,525.88405,0.0,Run Away,approximate,0.8133578114795457,0.027442297720698446,0.10254554529019594,0.0,0.05665434550955988
angie,2025-02,946.5603833333333,0.0,奢香夫人,approximate,0.613837789499712,0.2213268556577206,0.07541075518284861,0.0024355551326598764,0.08698904452705897
angie,2025-03,1320.8172666666667,0.0,頻率,approximate,0.591246270806373,0.130204650060349,0.022206755928236153,0.07970416195346529,0.17663816125157664
angie,2025-04,2823.327166666667,0.0,奢香夫人,approximate,0.6205724416281192,0.28040629132424905,0.024745957237332805,0.01451604115073923,0.05975926865955964
angie,2025-05,1015.8992333333333,0.2594142128991337,身騎白馬,approximate,0.7607764871168161,0.22350943796033312,0.0,0.005359110911820421,0.01035496401103036
angie,2025-06,790.1634999999999,1.0,身騎白馬,approximate,0.6161993899574791,0.15966155527727277,0.0035354919161245317,0.006203441861505034,0.21440012098761835
angie,2025-07,1096.32665,0.0,Nobody,approximate,0.7323080215189515,0.18296350514389725,0.0,0.006395189487245125,0.07833328384990611
angie,2025-08,2211.2178,0.0,Tears,approximate,0.3971793280607636,0.17657527901593412,0.0,0.13839880449587555,0.2878465884274267
angie,2025-09,2261.850183333333,0.0,季路,approximate,0.476292258997319,0.16572693574584013,0.0,0.10159650199643713,0.25638430326040385
angie,2025-10,2171.9687000000004,0.24920883988797807,Fiction,approximate,0.33699656138384193,0.19756429577768164,0.05834926780175669,0.27347485870000493,0.13361501633671485
angie,2025-11,1679.4591666666668,1.0,Whiplash,approximate,0.3601929787912874,0.10389963832602857,0.0047934875860334005,0.3323241956363928,0.19878969966025767
angie,2025-12,1129.2178,0.0,secret base ～君がくれたもの～ (10 years after Ver.),approximate,0.3487218172909897,0.06028394168069261,0.0,0.40869700542564363,0.18229723560267413
angie,2026-01,1817.6754333333333,0.0,DALLA DALLA,approximate,0.253042342744615,0.39206137700087745,0.26069408467734695,0.04492661258574894,0.049275582991411576
angie,2026-02,724.6971166666667,0.0,ATTITUDE,approximate,0.3235109693067865,0.20965469091259667,0.3049718449043091,0.012580589127499176,0.1492819057488086
angie,2026-03,2636.7538833333333,0.0,一個人想著一個人,approximate,0.34205346418597926,0.12874098797983502,0.057236254631349646,0.31866062230697517,0.15330867089586095
angie,2026-04,564.7210833333334,0.0,身騎白馬,approximate,0.304998440970786,0.16674933776305204,0.030546967654976578,0.2159932639313242,0.2817119896798611
ken,2018-11,0.5,1.0,ヒトリゴト,approximate,0.0,1.0,0.0,0.0,0.0
ken,2019-06,1.1980333333333333,1.0,エンド,approximate,0.0,0.0,1.0,0.0,0.0
ken,2021-12,108.61071666666668,0.0,Stellar Stellar,approximate,0.5572804893562529,0.4427195106437471,0.0,0.0,0.0
ken,2023-02,43.26404999999999,0.0,Ordinary days,approximate,0.0,0.0,1.0,0.0,0.0
ken,2025-05,30.546599999999994,0.0,Oratio Super Oblata - Praefatio - Sanctus Xii,approximate,0.0,0.0,1.0,0.0,0.0
p1,2013-09,8.847616666666667,0.0,Cinema Paradiso,approximate,1.0,0.0,0.0,0.0,0.0
p1,2013-11,2.1479,0.0,Part Of Me,approximate,0.0,0.0,0.0,0.0,1.0
p1,2015-03,0.5609,0.0,Thinking out Loud,approximate,0.0,1.0,0.0,0.0,0.0
p1,2017-08,159.91021666666666,0.0,Strangers,approximate,0.0008663194648913928,0.8469000260875557,0.11526613944720855,0.0,0.03696751500034447
p1,2022-12,142.47923333333335,0.0,Only the Good Die Young,approximate,0.35733078762121356,0.4890799290750442,0.10866987165615014,0.0,0.04491941164759216
p1,2023-01,175.6824333333333,0.0,Scenes from an Italian Restaurant,approximate,0.0,0.8311271113617317,0.0,0.16887288863826833,0.0
p1,2023-02,141.21421666666666,0.0,New York State of Mind,approximate,0.16963093777267232,0.7487286749811427,0.0,0.0,0.08164038724618497
p1,2023-03,4.2461,0.0,Shape of You,approximate,0.0,0.08875988161685625,0.0,0.9112401183831437,0.0
p1,2023-04,33.35248333333333,0.0,Blanket - Live,approximate,1.0,0.0,0.0,0.0,0.0
p1,2023-05,132.35278333333332,0.061232687840464754,American Pie,approximate,0.6148631555034668,0.32390415665606825,0.0,0.0,0.061232687840464754
p1,2023-06,58.30396666666666,1.0,"Introduction And Allegro For Harp, String Quartet, Flute And Clarinet",approximate,0.8540802541165009,0.13487818724740855,0.01104155863609051,0.0,0.0
p1,2023-07,259.8237333333333,0.0,Shivoham Shivoham,approximate,0.07643656366008135,0.5323316627990874,0.17208820543979048,0.012405846425114872,0.20673772167592594
p1,2023-08,41.81433333333334,0.0,Piano Man,approximate,0.021331600806740913,0.3659949140246965,0.1808949084444728,0.0,0.4317785767240898
p1,2023-09,49.90586666666666,0.0,"2 Lyric Pieces, Op. 68 (version for orchestra): V. Badnlat (At the cradle)",approximate,0.9086466788139804,0.09135332118601953,0.0,0.0,0.0
p1,2023-10,378.4563333333333,0.15783965389225882,My Girl,approximate,0.3226029158802116,0.2933513245473498,0.0032546687464604014,0.24087952903417303,0.1399115617918051
p1,2023-11,270.9424333333333,1.0,Princess Leia's Theme,approximate,0.6995530292843265,0.1775414654502869,0.02974266489326823,0.0,0.09316284037211842
p1,2023-12,44.65386666666667,0.0,God Rest Ye Merry Gentlemen / We Three Kings [Feat. Sarah McLachlan],approximate,0.8843545463774694,0.11564545362253065,0.0,0.0,0.0
p1,2024-01,76.68218333333334,0.0,,approximate,0.12401968210346993,0.39747020766014535,0.0,0.0,0.4785101102363848
p1,2024-02,29.487783333333333,0.0,Club Tropicana,approximate,0.019756204122950354,0.04599588417124154,0.9025890382853464,0.0316588734204617,0.0
