cluster_id,total_minutes,total_streams,matched_ekman_minutes,matched_thayer_minutes,playlist_minutes,weekend_minutes,matched_ekman_share,matched_thayer_share,playlist_share,weekend_share,share_ekman_anger,share_ekman_fear,share_ekman_joy,share_ekman_love,share_ekman_sadness,share_ekman_surprise,share_thayer_calm,share_thayer_energetic,share_thayer_happy,share_thayer_sad,avg_danceability,avg_energy,avg_valence,avg_tempo,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,share_late_night,share_morning,share_afternoon,share_evening,share_night
0,184.1194,92.0,0.0,48.80586666666666,0.0,48.58408333333333,0.0,0.2650772632686542,0.0,0.26387270072210384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4080708193550502,0.4954626356394313,0.09646654500551846,0.5061282612199628,0.8337820033247372,0.522581848083837,138.5962526533696,0.07075039428320093,0.13674575322775406,1.411135321163576e-05,0.2807506346231601,0.3287357732717646,0.2638727007221039,0.4073915260061316,0.0,0.0
1,108637.61500833333,35316.5,30249.885966666665,24094.903737499997,18465.517187499998,35600.48189166667,0.30882979907183405,0.3013026559134233,0.10216363781479942,0.33381281903052096,0.13113432946457096,0.04372010613601798,0.405427105713405,0.06719986016548149,0.3395946745280762,0.012923923992448422,0.03188394664006095,0.13314767587108153,0.44921727421890656,0.385751103269951,0.5818670755485112,0.5959850126080714,0.48425024198247074,118.57439093073062,0.05797208876874273,0.30367408124541745,0.06873353248527614,0.16938356786084424,0.3687289296960352,0.3102681786847216,0.13540836504235892,0.08187116606049474,0.10372336051638947
